posicao,apelido,data,texto,idioma,pais,latitude,longitude,sigla,lugar,resumo
24,daianadick,2020-03-18 22:26:41,"vamos falar sobre a covid-19 e sobre a dengue? 🦟 🦠 
.
nosso país está passando por uma fase extremamente delicada c… https://t.co/gb1gi5jpwq",pt,brazil,-48.59557103,-27.13485313,BR,itapema
25,paraseuconforto,2020-03-19 17:25:31,covid-19 como trabalhar de casa em tempos de corona vírus? o vídeo está no meu canal no youtube é só buscar por afr… https://t.co/dnfpagqfsw,pt,brazil,-56.0969,-15.5958,BR,cuiabá
26,ruiramosneto,2020-03-19 17:30:07,"por que é importante o isolamento social/domiciliar neste momento ?   
#saude #coronavirus #virus #isolamentosocial… https://t.co/6ninprwvhm",pt,brazil,-51.2208,-30.0291,BR,porto alegre
27,pricostta,2020-03-19 18:49:23,"você sabe executar o passo passo para correta higienização de mãos?
#covid19
#coronavirus #prevenção #higienização… https://t.co/z5othtmlmb",pt,brazil,-44.25843,-21.13316,BR,são joão del rei
28,colunaonline,2020-03-19 20:04:36,"estão com medo do covid-19?
ainda não viram nada.
os chineses já estão providenciando o covid-20. em aeropuerto int… https://t.co/mh04df9jnl",pt,argentina,-58.5289,-34.8236,AR,buenos aires
29,studio10rs,2020-03-19 22:25:33,está com sua #empresa #fechada e precisa informar aos seus #clientes que é devido ao #covid ? nós gravamos em áudio… https://t.co/x1wwvgrcon,pt,brazil,-51.2208,-30.0291,BR,porto alegre
30,papocomagu,2020-03-20 13:41:10,"entendeu?

#coronavirus #covid19  #prevenção #saude #quarentena #fiqueemcasa #papocomagu #influencerdigital… https://t.co/zxvfwwlxyk",pt,brazil,-46.6333,-23.55,BR,sao paulo
31,alandearaujoo,2020-03-21 02:27:54,"6° dia de quarentena: ""será que formiga peida?!"" 🤔🤔 rsrs.

#corona #coronavírus #covid19 #formigapeida #pensamento… https://t.co/2don4pbsph",pt,brazil,-46.7876,-23.534,BR,osasco
32,kaliorin,2020-03-21 09:43:44,"vous ne trouvez pas qu’il y a un air de ressemblance ?

#covid19 #traitement #coronavirus #france #asterix… https://t.co/t8c3mdv2fz",fr,france,5.360165,43.29236543,FR,marseille
33,markhillary,2020-03-21 17:52:32,"dois ou três?  🦠🤷🏼‍♂️ #covid19 #coronavirus #jornal #newspaper #serranegra em serra negra, sao paulo, brazil https://t.co/lyfoiyeetz",pt,brazil,-46.70165,-22.61411,BR,serra negra
34,falcaomma,2020-03-21 19:22:12,"cade a menina preucupada em salvar o planeta,corona vírus não rouba seus sonhos #greta? escrota mentirosa, pois ess… https://t.co/6thfobexhz",pt,brazil,-49.2699,-25.4346,BR,curitiba
35,_guadeloupe_,2020-03-21 19:25:29,"coronavirus : quel masque ?

#coronavirus #covid19 #masquevisage #masquedeprotection #guadeloupeactualites971 à gua… https://t.co/ngeweilruu",pt,guadeloupe,-61.58333333,16.25,GP,guadeloupe
36,pliniobatistabr,2020-03-21 20:09:07,"fala pessoal, vamos para uma live amanhã? vamos falar sobre quarentena, coronavírus e como isso afeta a nosso profi… https://t.co/rk7ofwar85",pt,brazil,-34.9257,-8.0605,BR,recife
37,vivi_borboleta,2020-03-21 20:22:21,"sabia que este fim de semana será crucial para o avanço do corona vírus no país?
⠀⠀⠀⠀⠀⠀⠀⠀⠀
é o momento de nos consc… https://t.co/42b3mgdey1",pt,brazil,-43.02939,-15.74683,BR,porteirinha
38,nildofarias11,2020-03-21 20:35:05,"vapo no coronavírus! ""treine em casa, fique em casa, não saia de casa..."". o gerson vem fazendo sua parte. e você?… https://t.co/hnn4sty8i5",pt,brazil,-36.02177000000001,-6.22901,BR,santa cruz
39,rutevera,2020-03-21 22:39:40,"e onde vocês moram?

#outono #covid_19 #coronavírus em porto alegre, rio grande do sul https://t.co/hkxxsivz84",pt,brazil,-51.2208,-30.0291,BR,porto alegre
40,gui_jotape,2020-03-22 16:04:07,"maratona de tartarugas ninjas?
#366sketches 82/366
#stayhome #coronavirus #covid19 #watercolor #sketchoftheday em o… https://t.co/ngrdf6c1wz",pt,brazil,-46.67571414,-23.55808712,BR,sao paulo
41,patfelixvitoria,2020-03-22 20:14:20,"o isolamento social é realmente necessário? pense que pessoas sem sintomas também propagam o vírus.

pense que mesm… https://t.co/hpbm9thye4",pt,brazil,-40.3290802,-20.3417208,BR,vila velha
42,priscilasilva92,2020-03-23 15:20:03,"estou trabalhando por você e pelos seus, você pode ficar em casa por mim e pelos meus?(!)😷🦠

#coronavirus #covid-19… https://t.co/b5vg3pfd7l",pt,brazil,-35.71621432,-9.5842925,BR,maceió
43,rpamplonafilho,2020-03-23 16:08:44,"você sabe qual é o impacto da pandemia do novo coronavírus nos contratos de trabalho?
.
hoje, a partir das 21h no c… https://t.co/51o5nfocnn",pt,brazil,-38.4767,-12.9747,BR,salvador
44,portaldeolimpia,2020-03-23 19:53:07,😷 ministério da saúde aprova medicina à distância durante a pandemia do coronavirus. você viu? o que acha? em olímp… https://t.co/3vokof3wzp,pt,brazil,-48.91119000000001,-20.73797,BR,olímpia
45,cledirrocha,2020-03-23 20:15:33,"é isso cnnbrasil?
#pandemia #coronavírus #covid #covid19 #riodejaneiro #rj #brasil em joão pessoa, brazil https://t.co/npvdyq80mk",pt,brazil,-34.8627,-7.1207,BR,joão pessoa
46,caioranieri,2020-03-24 16:49:48,"conhece quem está descumprindo a proibição de funcionamento? canais para denúncia!
.
.
.
#covid #araxá… https://t.co/lz4ongqfri",pt,brazil,-46.94092,-19.59412,BR,araxá
47,minasnofoco,2020-03-24 16:52:22,"conhece quem está descumprindo a proibição de funcionamento? canais para denúncia!
.
.
.
#covid #araxá… https://t.co/hudc6oev3l",pt,brazil,-46.94092,-19.59412,BR,araxá
48,grazicosmeticos,2020-03-26 15:39:57,"se você pode e está cumprindo a quarentena, comente com um ❤
vamos iniciar uma corrente do bem?! 💫

#covid #covid19… https://t.co/daxso9mlml",pt,brazil,-47.36511210000001,-22.3629738,BR,araras
49,pooxa_ray_,2020-03-26 19:11:03,"como manter a saúde mental em meio a todo esse caos que o covid-19 trouxe consigo?
.
muito tem se falado das inúmer… https://t.co/i0lwpgnjrk",pt,brazil,-47.9,-15.8,BR,brasília
50,r2_macedo,2020-03-26 22:32:01,"""então você é o coronavírus?""
.
.
.
museu do amanhã, 28 de setembro de 2019.
#tbt  #tbt🔙📸 em museu do amanhã https://t.co/a5eoyyipxe",pt,brazil,-43.17989807,-22.89521579,BR,rio de janeiro
51,keldyozbiel,2020-03-29 00:56:22,"vai uma taça de vinho aí?
#ficaemcasabrasil🇧🇷 
#covid19 #coronavirus #ficaemcasa em primeiro de maio 304 centro de… https://t.co/9vju4uiuaj",pt,brazil,-47.4243101,-22.0067035,BR,pirassununga
52,henriquebonetto,2020-03-29 12:38:11,"em “época” de #coronavírus #covid19 ... como vai a imunidade de vocês? cuidem-se. reforcem a imunidade, comecem — o… https://t.co/oounz3imfb",pt,brazil,-51.16009398,-30.02056731,BR,porto alegre
