posicao,apelido,data,texto,idioma,pais,latitude,longitude,sigla,lugar,resumo
24,marileischiavi,2020-03-10 11:44:39,"a organização mundial da saúde (oms) diz que ameaça de pandemia do coronavírus é ""muito real"". no entanto, a oms re… https://t.co/gd2adcsisp",pt,brazil,-46.19313794,-23.52186111,BR,mogi das cruzes
25,deolhoembelempa,2020-03-11 17:30:50,"a organização mundial de saúde declarou nesta quarta-feira a pandemia de covid-19, doença causada pelo coronavírus.… https://t.co/7xx48gy1ar",pt,brazil,-47.95620547,-15.85699628,BR,brasília
26,igorsmanauara,2020-03-11 18:19:30,"não gosto de pandemia não, viu oms. https://t.co/i9wzpi3gog",pt,brazil,-59.982738299999994,-3.0535867000000003,BR,manaus
27,vitrinepatos,2020-03-11 18:48:46,"oms passa a considerar coronavírus uma pandemia

'nos próximos dias, esperamos ver o número de casos de covid-19, o… https://t.co/2ohdzytmue",pt,brazil,-37.27816102,-7.02694662,BR,patos
28,diacuypiccione,2020-03-11 19:26:37,a organização mundial da saúde declara pandemia mundial do corona vírus 🦠 mas os brasileiros não precisam se preocu… https://t.co/n6qoz6pie1,pt,united states,-83.01441447,40.00142341,US,columbus
29,joaodej44447572,2020-03-11 19:27:35,"oms declara pandemia do novo coronavírus; brasil tem 34 casos confirmados

governo de s. paulo

✔@governosp

os sin… https://t.co/etu2rxcdcb",pt,brazil,-53.0,-11.0,BR,são félix do araguaia
30,solidariedadebr,2020-03-11 20:50:34,"na prática, a pandemia significa que há disseminação mundial de uma nova doença. a oms informou que a quantidade de… https://t.co/jizwjigydz",pt,brazil,-47.86433369,-15.80001697,BR,brasília
31,migueljac1,2020-03-11 21:23:41,"o que muda no trato com o coromavisrus,depois da decretação da pandemia.pela oms.mj. em taubate- sp https://t.co/p1usx2tz79",pt,brazil,-46.57275813,-23.53815839,BR,sao paulo
32,herbertebarbosa,2020-03-12 02:34:27,"🆕️ corona vírus.

nos últimos dias, o coronavirus continuou se alastrando mundo a fora, o que levou a oms declarar… https://t.co/qiovwbkj8p",pt,brazil,-48.02979629,-15.83631521,BR,brasília
33,drlucnegreiros,2020-03-12 07:50:07,"quem dera se eese vírus fosse tão lindo como esses pandas... 
mas a organização mundial da saúde declarou, nesta qu… https://t.co/hkdiqr2s9b",pt,brazil,-43.20057982,-22.98627917,BR,rio de janeiro
34,ju_obstetriz,2020-03-12 13:05:13,o coronavírus tornou-se um importante problema de saúde pública e ontem a oms classificou a doença em nível de pand… https://t.co/4mch8qy7mj,pt,brazil,-38.5266,-3.7293,BR,fortaleza
35,tiago_aragao,2020-03-12 13:54:24,"treinar em segurança!
.
foi decretada pandemia pela oms, e em portugal cresce de dia para dia o número de infectado… https://t.co/kcyt2y3wiq",pt,portugal,-8.606552699999998,41.20833270000001,PT,maia
36,pauloadnunes,2020-03-12 15:44:09,"com a pandemia do coronavírus (covid-19) a oms não recomenda nós estarmos em locais, que sejam frequentados por mui… https://t.co/dqniwtdgwi",pt,portugal,-8.66194725,40.19493791,PT,montemor-o-velho
37,marcioendles,2020-03-12 20:59:11,#repost @cfoab em decorrência da pandemia declarada pela organização mundial da saúde (oms) do novo coronavírus (co… https://t.co/99h8vvodif,pt,brazil,-47.95620547,-15.85699628,BR,brasília
38,kelfeitosa,2020-03-12 22:07:24,"utilidade pública. 

.
.
#saude #utilidadepublica #cuidadosbebe #coronavirusbrazil #coronavirus #covıd19  #higiene… https://t.co/nas7hinwvu",pt,brazil,-34.9257,-8.0605,BR,recife
39,kelfeitosa,2020-03-12 22:29:28,"sobre corona vírus (covid-19) 
utilidade pública. 

.
.
#regras #saude #utilidadepublica #cuidadosbebe… https://t.co/luiupyqby2",pt,brazil,-34.9257,-8.0605,BR,recife
40,adroaldo_santo,2020-03-12 23:23:47,"exames descartam coronavírus em lauro de freitas

a prefeitura de lauro de freitas esclarece que não há confirmação… https://t.co/6jnsyuytpd",pt,brazil,-38.3275,-12.8938,BR,lauro de freitas
41,p_americolopes,2020-03-13 12:18:38,"#covid19 #emergência #feiradesantana #bahia
{ cada um deve fazer sua parte }

hoje a prefeitura de feira de santana… https://t.co/jrgpvcsf0s",pt,brazil,-38.94871601,-12.2501497,BR,feira de santana
42,marcioendles,2020-03-13 16:45:50,"#repost cnj_oficial ⚠️ em razão da classificação, pela organização mundial de saúde (oms), do novo coronavírus (cov… https://t.co/zcwduiiuuh",pt,brazil,-47.89638947,-15.745781299999999,BR,brasília
43,tsfradio,2020-03-13 16:59:02,"europa é agora o epicentro da pandemia de covid-19, diz oms https://t.co/doua84k0cc em https://t.co/mdmhqgtnsp https://t.co/ahox4ufzqh",pt,portugal,-9.09904258,38.74751841,PT,lisbon
44,mega923,2020-03-13 19:34:00,devido às conseqüências imprevistas da crise mundial da saúde e ao alerta de pandemia pelo oms do coronavírus (covi… https://t.co/l3cgn5fk9j,pt,brazil,-47.78998152,-21.2023771,BR,ribeirão preto
45,gsfsrj,2020-03-13 19:38:23,"coronavírus. seguem as dicas.
.
.
#saude #população #corona #coronavirus #covid19 #higiene #precaução #cuidado… https://t.co/k8i3esbho4",pt,brazil,-43.1833,-22.95,BR,rio de janeiro
46,esmeralda_me,2020-03-13 21:24:57,"que deus nos abençoe! 
.
.
#errejota #riodejaneiro #riodasostras #regiaodoslagos #saude #coronavirus… https://t.co/ehaxnrp1kg",pt,brazil,-41.9379,-22.5226,BR,rio das ostras
47,ed_marte,2020-03-13 22:19:30,"#repost coletivoyogiji with @get_repost
・・・
a oms decretou um estado de pandemia global, causada por um novo vírus.… https://t.co/no7t19fbf1",pt,brazil,-43.9387,-19.9191,BR,belo horizonte
48,ed_marte,2020-03-13 23:20:58,"#repost coletivoyogiji with @get_repost
・・・
a oms decretou um estado de pandemia global, causada por um novo vírus.… https://t.co/gilbnxmrw2",pt,brazil,-43.9387,-19.9191,BR,belo horizonte
49,nelsonribeiro_,2020-03-17 23:15:30,"todos contra o covid-19 esse é o recado do fenomenal @waldonys e de toda a população mundial!!!

#waldonys #covid… https://t.co/plcihn4gz1",pt,brazil,-53.5046598,-24.956533,BR,cascavel
50,cebsvida,2020-03-18 01:30:51,"se liga! #coronavirusbrazil #corona #covid_19 #saude #saudemental em salvador, bahia, brasil - ssa https://t.co/uwfm8fygow",pt,brazil,-38.48899651,-12.965159800000002,BR,salvador
51,marciacolluthy_,2020-03-18 01:44:15,regras básicas no combate ao #coronavirus #sigamos #lutemos #opovocontra o #covid_19 #avantebrasil #saude em são pa… https://t.co/ymgyocqsil,pt,brazil,-46.6333,-23.55,BR,sao paulo
52,costinhabone,2020-03-18 02:46:27,"a prefeitura municipal de caraúbas vem, por meio desta, orientar sobre as providências a serem tomadas diante da pa… https://t.co/uzshge80mh",pt,brazil,-37.3031,-5.53,BR,upanema
53,negrallu1,2020-03-18 10:33:17,"bom dia meus melhores!
o assunto mundial hoje é a ""pandemia do covid-19 ( coronavirus)!
sim estamos assustados, mui… https://t.co/nlxu6vober",pt,brazil,-53.0,-11.0,BR,são félix do araguaia
54,valdirmatiasjr,2020-03-18 11:45:59,"todos colaborando e fazendo sua parte nessa guerra. #covid_19 #saude #pandemia em santarém, brazil https://t.co/iuig1expve",pt,brazil,-54.7,-2.4333299999999998,BR,santarém
55,boxecia,2020-03-18 13:11:16,"nesse momento de crise mundial por conta do covid-19, precisamos obedecer às autoridades constituídas, vamos evitar… https://t.co/oshqktwykx",pt,brazil,-47.95620547,-15.85699628,BR,brasília
56,ricarmbrandao,2020-03-18 13:19:20,"o covid-19, ou conhecido popularmente como coronavírus, foi identificado como uma pandemia mundial pela oms e é imp… https://t.co/hg64kzujxq",pt,brazil,-46.52491,-23.471220000000002,BR,guarulhos
57,faernsenar,2020-03-18 15:15:12,diante da gravidade do cenário mundial em torno das consequências da pandemia causada pelo coronavírus (covid-19) e… https://t.co/to5lueig37,pt,brazil,-35.2041,-5.80312,BR,natal
58,leandrovianna23,2020-03-18 15:35:32,está aqui o kit emergencial da prefeitura do recife para as crianças que tiveram as aulas suspensas por conta do co… https://t.co/im82npjsdy,pt,brazil,-34.9257,-8.0605,BR,recife
59,lojaafu,2020-03-18 15:48:05,"""comunicado"" devido a pandemia mundial covid-19 , estaremos atendendo ao público somente na parte da tarde respeita… https://t.co/tk5czsr6ue",pt,brazil,-51.18599791,-29.16830804,BR,caxias do sul
60,prefmossoro,2020-03-18 15:48:54,a organização mundial de saúde desaconselhou o uso de anti-inflamatórios do tipo ibuprofeno para o tratamento da co… https://t.co/xrwqeohnpg,pt,brazil,-37.34388889,-5.18777778,BR,mossoró
61,radiolocalweb,2020-03-18 16:47:50,"prefeitura de caieiras promove campanha para orientações sobre o covid-19 ""coronavírus"" siga as orientações, juntos… https://t.co/17ls3vd85o",pt,brazil,-46.7480551,-23.36444280000001,BR,caieiras
62,marcitellineto,2020-03-18 18:04:31,a organização mundial da saúde (oms) recomendou não usar o medicamento ibuprofeno no tratamento de pacientes contam… https://t.co/saqbjsz4hk,pt,brazil,-45.55,-23.0333,BR,taubaté
63,tiagooportela,2020-03-18 18:35:47,"prefeitura confirma dois casos de suspeita de covid-19 / coronavírus em barreiras.
 https://t.co/jgu9vobgzk em barr… https://t.co/u8tdjg6sjd",pt,brazil,-44.995360999999995,-12.148204,BR,barreiras
64,leobarbosacj,2020-03-18 19:12:09,reunião com o prefeito guti e lideranças evangélicas sobre a crise do covid-19 em prefeitura de guarulhos https://t.co/2mwwujspck,pt,brazil,-46.51880051,-23.45272126,BR,guarulhos
65,leobarbosacj,2020-03-18 19:16:21,"reunião com prefeito guti e lideranças evangélicas, sobre a crise do covid-19 em prefeitura de guarulhos https://t.co/4t5uen3mlr",pt,brazil,-46.51880051,-23.45272126,BR,guarulhos
66,rafaelfazano,2020-03-18 19:26:53,essa foto é de um mural em homenagem aos soldados ingleses que combateram na segunda guerra mundial. no dia de hoje… https://t.co/uuskdf28ri,pt,united kingdom,-0.12731805,51.50711486,GB,london
67,tsfradio,2020-03-18 21:06:34,"oms lança ""ensaio clínico solidário"" para encontrar tratamentos para a covid-19 https://t.co/z0mjwvqmlx em… https://t.co/z1ioyoodug",pt,portugal,-9.09904258,38.74751841,PT,lisbon
68,sindfarsc,2020-03-18 21:08:55,a organização pan-americana da saúde (opas) da organização mundial da saúde (oms) oferece o curso introdutório sobr… https://t.co/vuxlzsxjmz,pt,brazil,-48.54914,-27.59838,BR,florianópolis
69,eumatheusramos,2020-03-18 21:09:44,"prevenção ao covid-19🦠
protocolizei na tarde desta quarta-feira, (18), na prefeitura e câmara de alexânia, uma soli… https://t.co/rmu7wjfbeg",pt,brazil,-48.50135,-16.0838,BR,alexânia
70,radiolocalweb,2020-03-18 22:18:13,"prefeitura de caieiras atualiza situação do covid-19 
boletim informativo 18/03/2020 em radio local web https://t.co/7rc6enzpxg",pt,brazil,-46.7480551,-23.36444280000001,BR,caieiras
71,paulo_debatin,2020-03-18 22:56:19,🔸️a organização mundial de saúde e o ministério da saúde não recomendam o uso do medicamento ibuprofeno para o trat… https://t.co/p0i0it6shp,pt,brazil,-48.68088617,-26.75517061,BR,balneário piçarras
72,akvcvtd,2020-03-18 23:24:30,"#saude #coronavirus #emergencia #medicos #enfermeiros #obg em bessa, joão pessoa https://t.co/fa00uljnbt",pt,brazil,-34.84341213,-7.0668975000000005,BR,joão pessoa
73,conexaonacidade,2020-03-18 23:58:26,"com o objetivo de proteger a nossa população conta o novo coronavírus, a prefeitura precisou suspender os atendimen… https://t.co/2qdepiqt2o",pt,brazil,-46.90788,-23.599610000000002,BR,cotia
